Easting,Northing,Elevation,Code,source,Point_ID
641900.149,4241472.133,6.957,BANK,Nichols 2015,705_716_stk101
641899.991,4241472.217,7.034,BANK,Nichols 2015,705_716_stk102
641899.262,4241472.432,7.07,BANK,Nichols 2015,705_716_stk103
641898.656,4241472.667,7.07,BANK,Nichols 2015,705_716_stk104
641898.050,4241472.940,7.075,BANK,Nichols 2015,705_716_stk105
641897.656,4241473.054,7.127,BANK,Nichols 2015,705_716_stk106
641897.273,4241473.193,7.101,BANK,Nichols 2015,705_716_stk107
641896.824,4241473.445,7.118,BANK,Nichols 2015,705_716_stk108
641896.297,4241473.577,7.129,BANK,Nichols 2015,705_716_stk109
641895.709,4241473.843,7.116,BANK,Nichols 2015,705_716_stk110
642005.336,4241623.991,8.355,NLWCT5405_E118_37,Nichols 2015,706
641801.582,4241208.115,8.72,SLWCT50110_E110_24,Nichols 2015,707
641801.112,4241208.186,7.646,BANK,Nichols 2015,707_708_stk
641800.134,4241208.505,8.02,BANK,Nichols 2015,707_708_stk1
641799.023,4241208.725,8.088,BANK,Nichols 2015,707_708_stk2
641797.642,4241209.043,8.095,BANK,Nichols 2015,707_708_stk3
641796.360,4241209.373,7.612,BANK,Nichols 2015,707_708_stk4
641795.121,4241209.700,7.498,BANK TOP,Nichols 2015,707_708_stk5
641792.445,4241210.339,5.289,BANK SLOPE,Nichols 2015,707_708_stk6
641791.298,4241210.577,4.746,BED,Nichols 2015,707_708_stk7
641790.635,4241210.735,4.652,BED,Nichols 2015,707_708_stk8
641790.247,4241210.890,4.387,BED,Nichols 2015,707_708_stk9
641788.672,4241211.212,4.47,BED,Nichols 2015,707_708_stk10
641787.170,4241211.594,4.465,BED,Nichols 2015,707_708_stk11
641785.333,4241212.007,4.353,BED,Nichols 2015,707_708_stk12
641784.879,4241212.112,4.382,BED,Nichols 2015,707_708_stk13
641782.049,4241212.828,4.334,BED,Nichols 2015,707_708_stk14
641781.071,4241213.090,4.314,BED,Nichols 2015,707_708_stk15
641778.722,4241213.636,4.268,BED,Nichols 2015,707_708_stk16
641778.185,4241213.808,4.307,BED,Nichols 2015,707_708_stk17
641777.334,4241213.947,4.422,BED,Nichols 2015,707_708_stk18
641775.650,4241214.408,4.429,BED,Nichols 2015,707_708_stk19
641773.782,4241214.870,4.325,BED,Nichols 2015,707_708_stk20
641770.939,4241215.480,7.048,BED,Nichols 2015,707_708_stk21
641770.921,4241215.465,7.036,BANK TOP,Nichols 2015,707_708_stk22
641770.207,4241215.705,7.117,BANK,Nichols 2015,707_708_stk23
641768.637,4241216.092,7.17,BANK,Nichols 2015,707_708_stk24
641766.840,4241216.534,7.231,BANK,Nichols 2015,707_708_stk25
641766.009,4241216.698,7.198,SLWCT50110_W290_15,Nichols 2015,708
641752.310,4241121.816,6.673,SLWCT50210_W104_28,Nichols 2015,709
641794.694,4241114.413,9.072,SLWCT50210_E284_18,Nichols 2015,710
641785.571,4241116.058,6.251,BANK,Nichols 2015,710_709_stk
641785.135,4241116.143,6.252,BANK,Nichols 2015,710_709_stk1
641784.819,4241116.228,6.228,BANK,Nichols 2015,710_709_stk2
641784.191,4241116.277,6.211,BANK,Nichols 2015,710_709_stk3
641783.808,4241116.286,6.173,BANK,Nichols 2015,710_709_stk4
641783.322,4241116.408,6.187,BANK,Nichols 2015,710_709_stk5
641782.795,4241116.519,6.257,BANK,Nichols 2015,710_709_stk6
641782.313,4241116.655,6.257,BANK,Nichols 2015,710_709_stk7
641781.664,4241116.725,6.276,BANK,Nichols 2015,710_709_stk8
641781.463,4241116.803,6.104,BANKTOP,Nichols 2015,710_709_stk9
641781.304,4241116.818,5.965,BANKSLOPE,Nichols 2015,710_709_stk10
641781.120,4241116.865,5.811,BANKSLOPE,Nichols 2015,710_709_stk11
641780.972,4241116.878,5.626,BANKSLOPE,Nichols 2015,710_709_stk12
641780.909,4241116.908,5.388,BANKSLOPE,Nichols 2015,710_709_stk13
641780.570,4241116.956,4.755,BANKSLOPE,Nichols 2015,710_709_stk14
641780.411,4241117.000,4.456,BANKSLOPE,Nichols 2015,710_709_stk15
641780.041,4241117.017,4.247,BANKTOE,Nichols 2015,710_709_stk16
641779.927,4241117.042,4.196,BED,Nichols 2015,710_709_stk17
641779.660,4241117.040,4.211,BED,Nichols 2015,710_709_stk18
641778.993,4241117.169,4.226,BED,Nichols 2015,710_709_stk19
641778.741,4241117.302,4.278,BED,Nichols 2015,710_709_stk20
641778.142,4241117.379,4.303,BED,Nichols 2015,710_709_stk21
641777.352,4241117.450,4.315,BED,Nichols 2015,710_709_stk22
641776.402,4241117.578,4.304,BED,Nichols 2015,710_709_stk23
641775.476,4241117.694,4.296,BED,Nichols 2015,710_709_stk24
641774.557,4241118.014,4.288,BED,Nichols 2015,710_709_stk25
641773.671,4241118.086,4.289,BED,Nichols 2015,710_709_stk26
641772.881,4241118.164,4.295,BED,Nichols 2015,710_709_stk27
641772.204,4241118.346,4.301,BED,Nichols 2015,710_709_stk28
641771.809,4241118.485,4.245,BED,Nichols 2015,710_709_stk29
641771.452,4241118.548,4.183,BED,Nichols 2015,710_709_stk30
641770.893,4241118.641,4.166,BED,Nichols 2015,710_709_stk31
641770.135,4241118.736,4.179,BED,Nichols 2015,710_709_stk32
641769.389,4241118.886,4.173,BED,Nichols 2015,710_709_stk33
641768.606,4241119.004,4.191,BED,Nichols 2015,710_709_stk34
641767.853,4241119.131,4.214,BED,Nichols 2015,710_709_stk35
641767.141,4241119.249,4.226,BED,Nichols 2015,710_709_stk36
641766.690,4241119.275,4.231,BED,Nichols 2015,710_709_stk37
641765.307,4241119.485,4.207,BED,Nichols 2015,710_709_stk38
641764.531,4241119.505,4.193,BED,Nichols 2015,710_709_stk39
641763.610,4241119.667,4.208,BED,Nichols 2015,710_709_stk40
641763.105,4241119.822,4.345,BED,Nichols 2015,710_709_stk41
641762.155,4241120.112,4.536,BANKTOE,Nichols 2015,710_709_stk42
641761.774,4241120.152,4.662,BANKSLOPE,Nichols 2015,710_709_stk43
641761.358,4241120.141,4.897,BANKSLOPE,Nichols 2015,710_709_stk44
641761.035,4241120.190,5.55,BANKSLOPE,Nichols 2015,710_709_stk45
641759.902,4241120.595,6.847,BANKSLOPE,Nichols 2015,710_709_stk46
641759.416,4241120.648,7.364,BANKTOP,Nichols 2015,710_709_stk47
641758.881,4241120.683,7.374,BANK,Nichols 2015,710_709_stk48
641758.516,4241120.748,7.418,BANK,Nichols 2015,710_709_stk49
641757.908,4241120.935,7.291,BANK,Nichols 2015,710_709_stk50
641757.436,4241120.969,7.053,BANK,Nichols 2015,710_709_stk51
641756.996,4241121.055,6.833,BANK,Nichols 2015,710_709_stk52
641756.522,4241121.154,6.695,BANK,Nichols 2015,710_709_stk53
641755.844,4241121.202,6.671,BANK,Nichols 2015,710_709_stk54
641755.431,4241121.206,6.577,BANK,Nichols 2015,710_709_stk55
641754.928,4241121.298,6.637,BANK,Nichols 2015,710_709_stk56
641754.521,4241121.519,6.624,BANK,Nichols 2015,710_709_stk57
641754.200,4241121.521,6.701,BANK,Nichols 2015,710_709_stk58
641753.620,4241121.552,6.78,BANK,Nichols 2015,710_709_stk59
641753.078,4241121.590,6.85,BANK,Nichols 2015,710_709_stk60
641752.667,4241121.792,6.818,BANK,Nichols 2015,710_709_stk61
641752.396,4241121.865,6.802,BANK,Nichols 2015,710_709_stk62
642065.352,4241684.048,-0.004,NLWCT5505,Nichols 2015,711
642037.139,4241714.224,-0.004,NLWCT5505,Nichols 2015,712
641961.350,4241647.205,-0.004,NLWCT5405,Nichols 2015,713
641941.354,4241556.122,-0.004,NLWCT5305,Nichols 2015,714
641941.378,4241556.150,6.87, ,Nichols 2015,714_715_stk
641941.687,4241556.073,6.932, ,Nichols 2015,714_715_stk1
641941.967,4241555.986,6.951, ,Nichols 2015,714_715_stk2
641942.117,4241555.977,7.014, ,Nichols 2015,714_715_stk3
641942.515,4241555.820,7.011, ,Nichols 2015,714_715_stk4
641942.709,4241555.710,7.049, ,Nichols 2015,714_715_stk5
641942.998,4241555.631,6.996, ,Nichols 2015,714_715_stk6
641943.308,4241555.607,7.019, ,Nichols 2015,714_715_stk7
641943.501,4241555.548,7.071, ,Nichols 2015,714_715_stk8
641944.031,4241555.396,7.064, ,Nichols 2015,714_715_stk9
641944.525,4241555.268,7.083, ,Nichols 2015,714_715_stk10
641945.017,4241555.116,7.065, ,Nichols 2015,714_715_stk11
641945.439,4241555.086,7.088, ,Nichols 2015,714_715_stk12
641945.688,4241554.972,7.14, ,Nichols 2015,714_715_stk13
641945.998,4241554.892,7.106, ,Nichols 2015,714_715_stk14
641946.338,4241554.808,7.082, ,Nichols 2015,714_715_stk15
641946.573,4241554.739,6.953, ,Nichols 2015,714_715_stk16
641946.806,4241554.616,6.851, ,Nichols 2015,714_715_stk17
641946.965,4241554.528,6.797, ,Nichols 2015,714_715_stk18
641947.151,4241554.504,6.743, ,Nichols 2015,714_715_stk19
641947.321,4241554.483,6.707, ,Nichols 2015,714_715_stk20
641947.434,4241554.472,6.729, ,Nichols 2015,714_715_stk21
641947.574,4241554.452,6.562, ,Nichols 2015,714_715_stk22
641947.705,4241554.397,6.452, ,Nichols 2015,714_715_stk23
641947.965,4241554.303,6.261, ,Nichols 2015,714_715_stk24
641948.133,4241554.297,6.121, ,Nichols 2015,714_715_stk25
641948.656,4241554.077,5.139, ,Nichols 2015,714_715_stk26
641948.826,4241554.059,4.916, ,Nichols 2015,714_715_stk27
641949.052,4241553.942,4.879, ,Nichols 2015,714_715_stk28
641950.016,4241553.717,4.786, ,Nichols 2015,714_715_stk29
641950.648,4241553.685,4.78, ,Nichols 2015,714_715_stk30
641950.886,4241553.536,4.796, ,Nichols 2015,714_715_stk31
641951.490,4241553.382,4.792, ,Nichols 2015,714_715_stk32
641952.419,4241553.061,4.83, ,Nichols 2015,714_715_stk33
641953.118,4241552.922,4.845, ,Nichols 2015,714_715_stk34
641953.812,4241552.752,4.907, ,Nichols 2015,714_715_stk35
641954.422,4241552.573,4.961, ,Nichols 2015,714_715_stk36
641954.949,4241552.450,4.993, ,Nichols 2015,714_715_stk37
641955.667,4241552.255,5.025, ,Nichols 2015,714_715_stk38
641956.189,4241552.098,4.988, ,Nichols 2015,714_715_stk39
641956.945,4241551.868,4.92, ,Nichols 2015,714_715_stk40
641957.566,4241551.694,4.831, ,Nichols 2015,714_715_stk41
641958.205,4241551.559,4.787, ,Nichols 2015,714_715_stk42
641958.967,4241551.328,4.734, ,Nichols 2015,714_715_stk43
641959.488,4241551.205,4.672, ,Nichols 2015,714_715_stk44
641960.012,4241551.067,4.672, ,Nichols 2015,714_715_stk45
641960.402,4241550.921,4.709, ,Nichols 2015,714_715_stk46
641960.893,4241550.788,4.731, ,Nichols 2015,714_715_stk47
641961.233,4241550.739,4.666, ,Nichols 2015,714_715_stk48
641961.595,4241550.581,4.614, ,Nichols 2015,714_715_stk49
641961.915,4241550.544,4.674, ,Nichols 2015,714_715_stk50
641962.280,4241550.415,4.775, ,Nichols 2015,714_715_stk51
641962.655,4241550.303,4.753, ,Nichols 2015,714_715_stk52
641963.005,4241550.233,4.793, ,Nichols 2015,714_715_stk53
641963.396,4241550.095,4.88, ,Nichols 2015,714_715_stk54
641963.895,4241550.006,4.9, ,Nichols 2015,714_715_stk55
641964.215,4241549.889,4.88, ,Nichols 2015,714_715_stk56
641964.581,4241549.798,4.933, ,Nichols 2015,714_715_stk57
641964.961,4241549.678,4.912, ,Nichols 2015,714_715_stk58
641965.282,4241549.603,4.886, ,Nichols 2015,714_715_stk59
641965.684,4241549.493,4.897, ,Nichols 2015,714_715_stk60
641966.271,4241549.324,4.982, ,Nichols 2015,714_715_stk61
641966.690,4241549.242,5.053, ,Nichols 2015,714_715_stk62
641967.160,4241549.086,5.075, ,Nichols 2015,714_715_stk63
641967.711,4241548.886,5.107, ,Nichols 2015,714_715_stk64
641968.078,4241548.852,5.094, ,Nichols 2015,714_715_stk65
641968.372,4241548.737,5.087, ,Nichols 2015,714_715_stk66
641968.733,4241548.674,5.175, ,Nichols 2015,714_715_stk67
641969.079,4241548.584,5.263, ,Nichols 2015,714_715_stk68
641969.490,4241548.458,5.361, ,Nichols 2015,714_715_stk69
641969.713,4241548.375,5.475, ,Nichols 2015,714_715_stk70
641970.064,4241548.270,5.705, ,Nichols 2015,714_715_stk71
641970.548,4241548.130,5.896, ,Nichols 2015,714_715_stk72
641971.043,4241548.028,6.098, ,Nichols 2015,714_715_stk73
641971.379,4241547.884,6.256, ,Nichols 2015,714_715_stk74
641971.929,4241547.764,6.401, ,Nichols 2015,714_715_stk75
641972.340,4241547.635,6.527, ,Nichols 2015,714_715_stk76
641972.791,4241547.511,6.689, ,Nichols 2015,714_715_stk77
641973.604,4241547.330,6.92, ,Nichols 2015,714_715_stk78
641974.121,4241547.117,7.011, ,Nichols 2015,714_715_stk79
641974.703,4241547.038,7.03, ,Nichols 2015,714_715_stk80
641975.338,4241546.875,7.107, ,Nichols 2015,714_715_stk81
641975.746,4241546.739,7.194, ,Nichols 2015,714_715_stk82
641976.200,4241546.615,7.266, ,Nichols 2015,714_715_stk83
641976.715,4241546.474,7.335, ,Nichols 2015,714_715_stk84
641977.154,4241546.334,7.379, ,Nichols 2015,714_715_stk85
641977.591,4241546.184,7.361, ,Nichols 2015,714_715_stk86
641978.438,4241545.991,7.273, ,Nichols 2015,714_715_stk87
641979.142,4241545.761,7.208, ,Nichols 2015,714_715_stk88
641979.676,4241545.665,7.197, ,Nichols 2015,714_715_stk89
641980.296,4241545.506,7.217, ,Nichols 2015,714_715_stk90
641980.902,4241545.325,7.312, ,Nichols 2015,714_715_stk91
641981.348,4241545.157,7.385, ,Nichols 2015,714_715_stk92
641981.962,4241545.007,7.381, ,Nichols 2015,714_715_stk93
641982.583,4241544.884,7.516, ,Nichols 2015,714_715_stk94
641982.997,4241544.711,7.612, ,Nichols 2015,714_715_stk95
641983.796,4241544.492,7.624, ,Nichols 2015,714_715_stk96
641984.142,4241544.396,7.598, ,Nichols 2015,714_715_stk97
641984.571,4241544.312,7.525, ,Nichols 2015,714_715_stk98
641985.240,4241544.142,7.492, ,Nichols 2015,714_715_stk99
641985.785,4241543.970,7.339, ,Nichols 2015,714_715_stk100
641986.428,4241543.777,7.397, ,Nichols 2015,714_715_stk101
641986.876,4241543.690,7.581, ,Nichols 2015,714_715_stk102
641987.303,4241543.518,7.754, ,Nichols 2015,714_715_stk103
641987.806,4241543.413,7.971, ,Nichols 2015,714_715_stk104
641988.682,4241543.159,8.179, ,Nichols 2015,714_715_stk105
641989.353,4241543.015,8.323, ,Nichols 2015,714_715_stk106
641989.808,4241542.868,8.425, ,Nichols 2015,714_715_stk107
641990.330,4241542.723,8.407, ,Nichols 2015,714_715_stk108
641990.728,4241542.653,8.369, ,Nichols 2015,714_715_stk109
641991.043,4241542.581,8.286, ,Nichols 2015,714_715_stk110
641991.746,4241542.384,8.23, ,Nichols 2015,714_715_stk111
641992.165,4241542.254,8.168, ,Nichols 2015,714_715_stk112
641992.688,4241542.069,8.112, ,Nichols 2015,714_715_stk113
641993.122,4241541.980,8.033, ,Nichols 2015,714_715_stk114
641993.821,4241541.765,8.026, ,Nichols 2015,714_715_stk115
641994.364,4241541.650,8.039, ,Nichols 2015,714_715_stk116
641994.311,4241541.649,-0.004,NLWCT5305,Nichols 2015,715
641894.453,4241474.327,-0.004,NLWCT5205,Nichols 2015,716
641702.528,4240951.256,-0.004,SLWCT50410,Nichols 2015,717
641632.149,4240789.728,-0.004,XS38A,Nichols 2015,718
641581.228,4240821.929,-0.004,XS38A,Nichols 2015,719
641500.214,4240573.821,-0.004,XS40A,Nichols 2015,720
641463.659,4240618.296,-0.004,XS40A,Nichols 2015,721
641452.042,4240485.168,-0.004,XS42A,Nichols 2015,722
641402.682,4240497.595,-0.004,XS42A,Nichols 2015,723
641441.777,4240299.112,-0.004,XS44A,Nichols 2015,724
641405.327,4240269.111,-0.004,XS44A,Nichols 2015,725
641580.948,4240044.900,-0.004,XS47A,Nichols 2015,726
641530.720,4240035.574,-0.004,XS47A,Nichols 2015,727
641675.206,4239854.379,-0.004,XS49A,Nichols 2015,728
641627.696,4239845.668,-0.004,XS49A,Nichols 2015,729
641717.712,4239709.310,-0.004,XS50A,Nichols 2015,730
641675.463,4239711.892,-0.004,XS50A,Nichols 2015,731
641704.530,4239546.378,-0.004,XS52A,Nichols 2015,732
641696.867,4239546.850,6.767,BANK,Nichols 2015,732_733_stk
641696.324,4239546.960,6.718,BANKTOP,Nichols 2015,732_733_stk1
641696.173,4239546.936,6.448,BANKSLOPE,Nichols 2015,732_733_stk2
641695.589,4239546.980,5.878,BANKSLOPE,Nichols 2015,732_733_stk3
641694.092,4239547.165,3.987,BANKSLOPE,Nichols 2015,732_733_stk4
641693.115,4239547.262,3.056,BANKTOE,Nichols 2015,732_733_stk5
641692.528,4239547.186,2.997,BED,Nichols 2015,732_733_stk6
641691.913,4239547.358,2.837,BED,Nichols 2015,732_733_stk7
641691.326,4239547.248,2.957,BED,Nichols 2015,732_733_stk8
641689.870,4239547.412,2.992,BED,Nichols 2015,732_733_stk9
641687.997,4239547.411,3.054,BED,Nichols 2015,732_733_stk10
641686.119,4239547.669,3.126,BED,Nichols 2015,732_733_stk11
641685.167,4239547.777,2.931,BED,Nichols 2015,732_733_stk12
641684.312,4239547.891,2.841,BED,Nichols 2015,732_733_stk13
641683.503,4239547.937,2.789,BED,Nichols 2015,732_733_stk14
641682.936,4239547.968,2.644,BED,Nichols 2015,732_733_stk15
641682.092,4239548.044,2.585,BED,Nichols 2015,732_733_stk16
641681.294,4239547.969,2.602,BED,Nichols 2015,732_733_stk17
641680.566,4239548.096,2.666,BED,Nichols 2015,732_733_stk18
641679.737,4239548.176,2.753,BED,Nichols 2015,732_733_stk19
641679.078,4239548.232,2.652,BED,Nichols 2015,732_733_stk20
641677.701,4239548.394,2.537,BANKTOE,Nichols 2015,732_733_stk21
641676.766,4239548.436,2.894,BANKSLOPE,Nichols 2015,732_733_stk22
641676.056,4239548.498,3.007,BANKSLOPE,Nichols 2015,732_733_stk23
641675.531,4239548.532,3.217,BANKSLOPE,Nichols 2015,732_733_stk24
641673.986,4239548.704,1.439,BANKSLOPE,Nichols 2015,732_733_stk25
641674.336,4239548.515,4.315,BANKSLOPE,Nichols 2015,732_733_stk26
641673.895,4239548.474,5.365,BANKSLOPE,Nichols 2015,732_733_stk27
641673.274,4239548.632,6.015,BANKSLOPE,Nichols 2015,732_733_stk28
641672.606,4239548.706,6.627,BANKTOP,Nichols 2015,732_733_stk29
641671.971,4239548.642,6.753,BANK,Nichols 2015,732_733_stk30
641671.718,4239548.687,6.735,BANK,Nichols 2015,732_733_stk31
641661.782,4239549.427,-0.004,XS52A,Nichols 2015,733
641738.703,4239515.183,-0.004,XS53A,Nichols 2015,734
641714.879,4239490.727,-0.004,XS53A,Nichols 2015,735
641687.570,4239493.650,-0.004,XS56A,Nichols 2015,736
641661.973,4239504.023,-0.004,XS56A,Nichols 2015,737
641657.633,4239410.729,-0.004,XS57A,Nichols 2015,738
641632.510,4239419.554,-0.004,XS57A,Nichols 2015,739
641736.860,4239394.302,-0.004,XS54A,Nichols 2015,740
641754.661,4239372.787,-0.004,XS54A,Nichols 2015,741
641616.492,4239375.779,-0.004,XS56A,Nichols 2015,742
641651.679,4239370.242,-0.004,XS56A,Nichols 2015,743
641954.103,4241488.347,8.015,XS30A,Nichols 2015,744
641954.340,4241488.229,8.004,BANK,Nichols 2015,744_745_stk
641951.998,4241489.672,8.129,BANK,Nichols 2015,744_745_stk1
641949.833,4241491.004,8.162,BANK TOP,Nichols 2015,744_745_stk2
641949.311,4241491.328,7.969,BANK SLOPE,Nichols 2015,744_745_stk3
641948.588,4241491.741,7.11,BANK SLOPE,Nichols 2015,744_745_stk4
641947.625,4241492.407,6.19,BANK SLOPE,Nichols 2015,744_745_stk5
641947.004,4241492.791,6.167,BANK SLOPE,Nichols 2015,744_745_stk6
641946.169,4241493.304,5.835,BANK SLOPE,Nichols 2015,744_745_stk7
641945.213,4241493.900,5.733,BANK SLOPE,Nichols 2015,744_745_stk8
641944.366,4241494.456,5.649,BANK SLOPE,Nichols 2015,744_745_stk9
641943.598,4241494.943,5.527,BANK SLOPE,Nichols 2015,744_745_stk10
641942.806,4241495.462,5.249,BANK SLOPE,Nichols 2015,744_745_stk11
641942.133,4241495.828,5.144,BANK SLOPE,Nichols 2015,744_745_stk12
641941.411,4241496.266,5.019,BANK SLOPE,Nichols 2015,744_745_stk13
641941.232,4241496.394,4.864,BED,Nichols 2015,744_745_stk14
641940.633,4241496.757,4.863,BED,Nichols 2015,744_745_stk15
641939.868,4241497.195,4.769,BED,Nichols 2015,744_745_stk16
641938.379,4241498.123,4.653,BED,Nichols 2015,744_745_stk17
641937.358,4241498.820,4.68,BED,Nichols 2015,744_745_stk18
641936.469,4241499.312,4.788,BED,Nichols 2015,744_745_stk19
641934.863,4241500.391,4.92,BED,Nichols 2015,744_745_stk20
641933.154,4241501.396,5.185,BED,Nichols 2015,744_745_stk21
641931.600,4241502.433,5.282,BED,Nichols 2015,744_745_stk22
641930.224,4241503.283,5.388,BED,Nichols 2015,744_745_stk23
641928.656,4241504.277,5.309,BED,Nichols 2015,744_745_stk24
641926.666,4241505.491,5.273,BED,Nichols 2015,744_745_stk25
641925.400,4241506.252,5.417,BED,Nichols 2015,744_745_stk26
641924.678,4241506.786,5.513,BED,Nichols 2015,744_745_stk27
641924.195,4241507.037,5.708,BANK SLOPE,Nichols 2015,744_745_stk28
641923.392,4241507.586,6.214,BANK SLOPE,Nichols 2015,744_745_stk29
641922.203,4241508.226,6.982,BANK SLOPE,Nichols 2015,744_745_stk30
641921.874,4241508.518,7.207,BANK SLOPE,Nichols 2015,744_745_stk31
641921.846,4241508.494,7.228,BANK TOP,Nichols 2015,744_745_stk32
641920.876,4241509.159,7.213,BANK,Nichols 2015,744_745_stk33
641919.366,4241510.086,7.205,BANK,Nichols 2015,744_745_stk34
641917.793,4241511.031,7.228,BANK,Nichols 2015,744_745_stk35
641916.568,4241511.780,7.21,BANK,Nichols 2015,744_745_stk36
641916.967,4241511.549,8.677,XS30A,Nichols 2015,745
642031.184,4241658.906,8.317,XS28A,Nichols 2015,746
642354.813,4242204.185,9.252,XS21A,Nichols 2015,747
642422.424,4242382.637,8.767,XS19A,Nichols 2015,748
642422.154,4242382.348,8.769,BANK,Nichols 2015,748_749_stk
642421.769,4242382.123,8.722,BANK,Nichols 2015,748_749_stk1
642421.454,4242381.958,8.68,BANK,Nichols 2015,748_749_stk2
642420.983,4242381.651,8.614,BANK,Nichols 2015,748_749_stk3
642420.437,4242381.323,8.567,BANK,Nichols 2015,748_749_stk4
642420.204,4242381.118,8.454,BANK,Nichols 2015,748_749_stk5
642419.984,4242380.969,8.219,BANK,Nichols 2015,748_749_stk6
642419.740,4242380.871,8.091,BANK,Nichols 2015,748_749_stk7
642419.360,4242380.639,7.982,BANK,Nichols 2015,748_749_stk8
642418.920,4242380.331,7.966,BANK,Nichols 2015,748_749_stk9
642418.396,4242380.020,7.898,BANK,Nichols 2015,748_749_stk10
642417.603,4242379.434,7.759,BANK,Nichols 2015,748_749_stk11
642416.617,4242378.871,7.593,BANKTOP,Nichols 2015,748_749_stk12
642416.333,4242378.576,7.435,BANKSLOPE,Nichols 2015,748_749_stk13
642415.803,4242378.342,7.256,BANKSLOPE,Nichols 2015,748_749_stk14
642415.088,4242377.919,6.858,BANKSLOPE,Nichols 2015,748_749_stk15
642414.708,4242377.650,6.745,BANKSLOPE,Nichols 2015,748_749_stk16
642414.411,4242377.484,6.621,BANKSLOPE,Nichols 2015,748_749_stk17
642414.055,4242377.312,6.468,BANKSLOPE,Nichols 2015,748_749_stk18
642413.851,4242377.103,6.285,BANKSLOPE,Nichols 2015,748_749_stk19
642413.502,4242376.861,6.14,BANKSLOPE,Nichols 2015,748_749_stk20
642413.266,4242376.642,6.016,BANKSLOPE,Nichols 2015,748_749_stk21
642412.953,4242376.424,5.817,BANKSLOPE,Nichols 2015,748_749_stk22
642412.463,4242376.233,5.597,BANKSLOPE,Nichols 2015,748_749_stk23
642412.134,4242375.960,5.492,BANKTOE,Nichols 2015,748_749_stk24
642411.888,4242375.740,5.461,BED,Nichols 2015,748_749_stk25
642411.576,4242375.489,5.422,BED,Nichols 2015,748_749_stk26
642410.934,4242375.207,5.393,BED,Nichols 2015,748_749_stk27
642410.382,4242374.843,5.33,BED,Nichols 2015,748_749_stk28
642409.923,4242374.414,5.254,BED,Nichols 2015,748_749_stk29
642409.475,4242374.156,5.27,BED,Nichols 2015,748_749_stk30
642409.247,4242374.004,5.305,BED,Nichols 2015,748_749_stk31
642408.936,4242373.846,5.406,BED,Nichols 2015,748_749_stk32
642408.374,4242373.506,5.447,BED,Nichols 2015,748_749_stk33
642407.732,4242372.994,5.462,BED,Nichols 2015,748_749_stk34
642406.792,4242372.502,5.45,BED,Nichols 2015,748_749_stk35
642405.976,4242372.023,5.449,BED,Nichols 2015,748_749_stk36
642405.027,4242371.362,5.469,BED,Nichols 2015,748_749_stk37
642403.914,4242370.685,5.485,BED,Nichols 2015,748_749_stk38
642402.833,4242369.868,5.515,BED,Nichols 2015,748_749_stk39
642401.718,4242369.141,5.548,BED,Nichols 2015,748_749_stk40
642400.861,4242368.577,5.511,BED,Nichols 2015,748_749_stk41
642400.128,4242368.085,5.524,BED,Nichols 2015,748_749_stk42
642399.807,4242367.892,5.309,BED,Nichols 2015,748_749_stk43
642399.295,4242367.696,5.29,BED,Nichols 2015,748_749_stk44
642398.813,4242367.340,5.231,BED,Nichols 2015,748_749_stk45
642398.168,4242366.865,5.357,BED,Nichols 2015,748_749_stk46
642397.817,4242366.638,5.545,BED,Nichols 2015,748_749_stk47
642397.371,4242366.361,5.746,BED,Nichols 2015,748_749_stk48
642396.843,4242366.002,5.802,BED,Nichols 2015,748_749_stk49
642396.293,4242365.748,5.72,BED,Nichols 2015,748_749_stk50
642396.128,4242365.575,5.65,BED,Nichols 2015,748_749_stk51
642395.882,4242365.495,5.434,BED,Nichols 2015,748_749_stk52
642395.519,4242365.165,5.326,BED,Nichols 2015,748_749_stk53
642394.961,4242364.848,5.333,BED,Nichols 2015,748_749_stk54
642394.380,4242364.436,5.402,BED,Nichols 2015,748_749_stk55
642393.851,4242363.998,5.506,BED,Nichols 2015,748_749_stk56
642393.179,4242363.660,5.6,BANKTOE,Nichols 2015,748_749_stk57
642392.701,4242363.411,5.846,BANKSLOPE,Nichols 2015,748_749_stk58
642392.020,4242362.854,6.234,BANKSLOPE,Nichols 2015,748_749_stk59
642391.427,4242362.389,6.485,BANKSLOPE,Nichols 2015,748_749_stk60
642390.871,4242362.007,6.814,BANKSLOPE,Nichols 2015,748_749_stk61
642390.460,4242361.880,7.07,BANKSLOPE,Nichols 2015,748_749_stk62
642390.024,4242361.481,7.338,BANKSLOPE,Nichols 2015,748_749_stk63
642389.695,4242361.301,7.444,BANKSLOPE,Nichols 2015,748_749_stk64
642389.207,4242361.052,7.504,BANKSLOPE,Nichols 2015,748_749_stk65
642388.607,4242360.719,7.563,BANKSLOPE,Nichols 2015,748_749_stk66
642388.261,4242360.495,7.879,BANKSLOPE,Nichols 2015,748_749_stk67
642387.881,4242360.205,8.267,BANKSLOPE,Nichols 2015,748_749_stk68
642387.294,4242359.738,8.433,BANKSLOPE,Nichols 2015,748_749_stk69
642386.880,4242359.601,8.713,BANKTOP,Nichols 2015,748_749_stk70
642386.458,4242359.345,8.784,BANK,Nichols 2015,748_749_stk71
642385.792,4242358.797,8.792,BANK,Nichols 2015,748_749_stk72
642385.306,4242358.456,8.728,BANK,Nichols 2015,748_749_stk73
